_id,Rank,Name,Rating,tagCount
65d0a2b567e0fa134945d76b,3858,Macross Delta,3.59,13
65d0a2b567e0fa134945d76c,3859,Bakukyuu Renpatsu! Super B-Daman,3.59,4
65d0a2b567e0fa134945d76d,3860,Yamada's First Time: B Gata H Kei,3.59,11
65d0a2b567e0fa134945d76e,3861,La Corda D'Oro ~secondo passo~,3.59,6
65d0a2b567e0fa134945d76f,3862,"Ginga Hyouryuu Vifam: ""Keito no Kioku"" Namida no Dakkai Sakusen!!",3.59,3
65d0a2b567e0fa134945d770,3863,Midoriyama Koukou Koushien-hen Movie,3.59,5
65d0a2b567e0fa134945d771,3864,Nenbutsu Monogatari,3.59,3
65d0a2b567e0fa134945d772,3865,Ristorante Paradiso,3.59,12
65d0a2b567e0fa134945d773,3866,"The Testament of Sister New Devil: Toujo Basara's Hard, Sweet Daily Life",3.59,9
65d0a2b567e0fa134945d774,3867,D.N.Angel,3.59,7
65d0a2b567e0fa134945d775,3868,Ginga Densetsu Weed,3.59,7
65d0a2b567e0fa134945d776,3869,Dantalian no Shoka: Ibarahime,3.59,4
65d0a2b567e0fa134945d777,3870,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,3.59,5
65d0a2b567e0fa134945d778,3871,Gunslinger Girl: Il Teatrino,3.59,10
65d0a2b567e0fa134945d779,3872,Princess Lover!,3.59,6
65d0a2b567e0fa134945d77a,3873,The Dog of Flanders,3.59,11
65d0a2b567e0fa134945d77b,3874,Deadman Wonderland: The Red Knife Wielder,3.59,5
65d0a2b567e0fa134945d77c,3875,Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman,3.59,3
65d0a2b567e0fa134945d77d,3876,Shimajirou to Ehon no Kuni,3.59,6
65d0a2b567e0fa134945d77e,3877,Kamotori Gonbee,3.59,2
65d0a2b567e0fa134945d77f,3878,Fox Wood Monogatari,3.59,6
65d0a2b567e0fa134945d780,3879,Princess Princess Specials,3.59,4
65d0a2b567e0fa134945d781,3880,Princess Knight (1999),3.59,4
65d0a2b567e0fa134945d782,3881,Koi ni Naritai Aquarium,3.59,1
65d0a2b567e0fa134945d783,3882,Infinite Stratos Encore: A Sextet Yearns to Be in Love,3.59,6
65d0a2b567e0fa134945d784,3883,Space Battleship Yamato: Resurrection,3.59,7
65d0a2b567e0fa134945d785,3884,The Prince of Tennis: Message in a Bottle,3.59,3
65d0a2b567e0fa134945d786,3885,Nintama Rantarou,3.59,8
65d0a2b567e0fa134945d787,3886,Kiki to Lala no Aoi Tori,3.59,3
65d0a2b567e0fa134945d788,3887,Sangokushi Dainibu Choukou Moyu!,3.59,5
65d0a2b567e0fa134945d789,3888,Pa-Pa-Pa the Movie: Perman - Tako de Pon! Ashi wa Pon!,3.59,7
65d0a2b567e0fa134945d78a,3889,Fuku-chan no Zousan Butai,3.59,1
65d0a2b567e0fa134945d78b,3890,Kemy,3.59,7
65d0a2b567e0fa134945d78c,3891,Senbon Matsubara,3.59,3
65d0a2b567e0fa134945d78d,3892,Thermae Romae x LOFT Collaboration,3.59,5
65d0a2b567e0fa134945d78e,3893,Oshiete Hokusai! The Animation,3.59,6
65d0a2b567e0fa134945d78f,3894,Allison and Lillia,3.59,3
65d0a2b567e0fa134945d790,3895,Mahoromatic: I'm Home!,3.59,8
65d0a2b567e0fa134945d791,3896,Attack on Titan: Junior High,3.59,9
65d0a2b567e0fa134945d792,3897,My Hero Academia: Hero Notebook,3.59,8
65d0a2b567e0fa134945d793,3898,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,3.59,5
65d0a2b567e0fa134945d794,3899,Heavy Object,3.59,5
65d0a2b567e0fa134945d795,3900,Big Windup! The Basics of Basics,3.59,5
65d0a2b567e0fa134945d796,3901,Sailor Moon Super S Plus - Ami's First Love,3.59,8
65d0a2b567e0fa134945d797,3902,Jin: Lost Time Memory,3.59,1
65d0a2b567e0fa134945d798,3903,Shimajirou to Niji no Oasis,3.59,7
65d0a2b567e0fa134945d799,3904,Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,3.59,4
65d0a2b567e0fa134945d79a,3905,Oyo Neko Bunyan,3.59,6
65d0a2b567e0fa134945d79b,3906,Helen Keller Monogatari: Ai to Hikari no Tenshi,3.59,2
65d0a2b567e0fa134945d79c,3907,Baten Kaitos,3.59,4
65d0a2b567e0fa134945d79d,3908,Sailor Moon R Make Up! Sailor Guardians,3.59,8
65d0a2b567e0fa134945d79e,3909,Galaxy Express 999: Beyond the Diamond Ring,3.59,2
65d0a2b567e0fa134945d79f,3910,Ghost,3.59,1
65d0a2b567e0fa134945d7a0,3911,Tokyo Majin,3.59,6
65d0a2b567e0fa134945d7a1,3912,Damekko Doubutsu,3.59,10
65d0a2b567e0fa134945d7a2,3913,Flowering Heart,3.58,6
65d0a2b567e0fa134945d7a3,3914,Cooking Papa,3.58,8
65d0a2b567e0fa134945d7a4,3915,The Dino King,3.58,6
65d0a2b567e0fa134945d7a5,3916,Macross Delta Movie: Gekijou no Walkure Picture Drama,3.58,1
65d0a2b567e0fa134945d7a6,3917,Ai Yori Aoshi,3.58,9
65d0a2b567e0fa134945d7a7,3918,Hyakko,3.58,5
65d0a2b567e0fa134945d7a8,3919,Ryoukan-san,3.58,4
65d0a2b567e0fa134945d7a9,3920,Aoki Densetsu Shoot!,3.58,6
65d0a2b567e0fa134945d7aa,3921,Plastic Nee-san,3.58,8
65d0a2b567e0fa134945d7ab,3922,Flavors of Youth,3.58,9
65d0a2b567e0fa134945d7ac,3923,Mashiroiro Symphony: The Color of Lovers,3.58,10
65d0a2b567e0fa134945d7ad,3924,Cardfight!! Vanguard (2018),3.58,6
65d0a2b567e0fa134945d7ae,3925,"The [email protected]: Cinderella Girls Special: Anytime, Anywhere with Cinderella",3.58,3
65d0a2b567e0fa134945d7af,3926,King of Prism All Stars: Prism Show Best 10,3.58,3
65d0a2b567e0fa134945d7b0,3927,Future GPX Cyber Formula,3.58,5
65d0a2b567e0fa134945d7b1,3928,Magical Shopping Arcade Abenobashi,3.58,6
65d0a2b567e0fa134945d7b2,3929,Poupelle of Chimney Town,3.58,4
65d0a2b567e0fa134945d7b3,3930,Oni no Hanayome wa Taberaretai,3.58,10
65d0a2b567e0fa134945d7b4,3931,Inazuma Eleven: Chou Jigen Dream Match,3.58,3
65d0a2b567e0fa134945d7b5,3932,My Next Life as a Villainess: All Routes Lead to Doom! OVA,3.58,11
65d0a2b567e0fa134945d7b6,3933,Needless,3.58,10
65d0a2b567e0fa134945d7b7,3934,Modest Heroes,3.58,5
65d0a2b567e0fa134945d7b8,3935,Baribari Densetsu (1986),3.58,6
65d0a2b567e0fa134945d7b9,3936,Ninja Girl & Samurai Master 2nd Season,3.58,14
65d0a2b567e0fa134945d7ba,3937,Ginga Hyouryuu Vifam: Kieta 12-nin,3.58,5
65d0a2b567e0fa134945d7bb,3938,Humanity Has Declined Specials,3.58,4
65d0a2b567e0fa134945d7bc,3939,Monster Strike the Movie 2: Sora no Kanata,3.58,5
65d0a2b567e0fa134945d7bd,3940,H2,3.58,5
65d0a2b567e0fa134945d7be,3941,Negima!? Natsu Special!?,3.58,5
65d0a2b567e0fa134945d7bf,3942,Pokemon Sun & Moon,3.58,8
65d0a2b567e0fa134945d7c0,3943,Re:ZERO -Starting Break Time From Zero- 2nd Season,3.58,6
65d0a2b567e0fa134945d7c1,3944,Meow Meow Japanese History 4th Season,3.58,12
65d0a2b567e0fa134945d7c2,3945,Inazuma Eleven: Reloaded - Soccer no Henkaku,3.58,3
65d0a2b567e0fa134945d7c3,3946,Hitori no Shita: The Outcast - Fanwai Pian,3.58,6
65d0a2b567e0fa134945d7c4,3947,Kokkoku: Moment by Moment,3.58,8
65d0a2b567e0fa134945d7c5,3948,Sentou Mecha Xabungle,3.58,5
65d0a2b567e0fa134945d7c6,3949,Ado: Aitakute,3.58,3
65d0a2b567e0fa134945d7c7,3950,Gamers!,3.58,5
65d0a2b567e0fa134945d7c8,3951,Neppu Kairiku Bushi Road,3.58,2
65d0a2b567e0fa134945d7c9,3952,Mekakucity Actors,3.58,7
65d0a2b567e0fa134945d7ca,3953,Denki-Gai,3.58,10
65d0a2b567e0fa134945d7cb,3954,Ayatsuri Sakon,3.58,4
65d0a2b567e0fa134945d7cc,3955,Drifting Dragons,3.58,9
65d0a2b567e0fa134945d7cd,3956,Danball Senki Wars,3.58,4
65d0a2b567e0fa134945d7ce,3957,Engaged to the Unidentified Special,3.58,4
65d0a2b567e0fa134945d7cf,3958,Kamisama Kazoku,3.58,8
65d0a2b567e0fa134945d7d0,3959,Mix Master: King of Cards,3.58,6
65d0a2b567e0fa134945d7d1,3960,Galaxy Express 999: Eternal Traveller Emeraldas,3.58,3
65d0a2b567e0fa134945d7d2,3961,Nintama Rantarou: Saraba Ninjutsu Gakuen no Dan,3.58,2
65d0a2b567e0fa134945d7d3,3962,Saber Marionette J Again,3.58,7
65d0a2b567e0fa134945d7d4,3963,Daddy Long Legs,3.58,7
65d0a2b567e0fa134945d7d5,3964,King of Prism by Pretty Rhythm Short Anime,3.58,1
65d0a2b567e0fa134945d7d6,3965,Golden Time (2013),3.58,5
65d0a2b567e0fa134945d7d7,3966,Jungle Emperor Leo: The Brave Can Change the Future,3.58,8
65d0a2b567e0fa134945d7d8,3967,Aquarion Evol,3.58,8
65d0a2b567e0fa134945d7d9,3968,Potemayo,3.58,9
65d0a2b567e0fa134945d7da,3969,Sword Art Online: Extra Edition,3.58,7
65d0a2b567e0fa134945d7db,3970,Black Jack,3.58,6
65d0a2b567e0fa134945d7dc,3971,OL Kaizou Kouza,3.58,2
65d0a2b567e0fa134945d7dd,3972,Kurau: Phantom Memory,3.58,5
65d0a2b567e0fa134945d7de,3973,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,3.58,4
65d0a2b567e0fa134945d7df,3974,Shin Choubakumatsu Shounen Seiki Takamaru,3.58,3
65d0a2b567e0fa134945d7e0,3975,Kyuubi no Kitsune to Tobimaru (Sesshouseki),3.58,2
65d0a2b567e0fa134945d7e1,3976,YOASOBI: Yasashii Suisei,3.58,3
65d0a2b567e0fa134945d7e2,3977,3000 Leagues in Search of Mother Specials,3.58,8
65d0a2b567e0fa134945d7e3,3978,"Love, Chunibyo & Other Delusions: Heart Throb Specials",3.58,3
65d0a2b567e0fa134945d7e4,3979,Mahoromatic: Summer Special,3.58,9
65d0a2b567e0fa134945d7e5,3980,Zhan Shou Zhi Ren,3.58,4
65d0a2b567e0fa134945d7e6,3981,Muteki Koujin Daitarn 3,3.58,5
65d0a2b567e0fa134945d7e7,3982,The Himalayan Kingdom of Light,3.58,3
65d0a2b567e0fa134945d7e8,3983,My Hero Academia Movie 2: Heroes:Rising - Picture Drama,3.58,2
65d0a2b567e0fa134945d7e9,3984,Saber Marionette J,3.58,7
65d0a2b567e0fa134945d7ea,3985,Shaonian Jinyiwei,3.58,6
65d0a2b567e0fa134945d7eb,3986,Rainbow Days: After School Special,3.58,8
65d0a2b567e0fa134945d7ec,3987,Princess Princess,3.58,7
65d0a2b567e0fa134945d7ed,3988,Mamoru-kun ni Megami no Shukufuku wo!,3.58,5
65d0a2b567e0fa134945d7ee,3989,Moom,3.58,6
65d0a2b567e0fa134945d7ef,3990,Genki! Genki! Nontan: Spoon Tan Tan Tan,3.58,7
65d0a2b567e0fa134945d7f0,3991,Manga Doushite Monogatari OVA,3.58,3
65d0a2b567e0fa134945d7f1,3992,Genki! Genki! Nontan: Spoon Tan Tan Tan,3.58,7
65d0a2b567e0fa134945d7f2,3993,"Wake Up, Girls! Movie 1: The Shadow of Youth",3.58,4
65d0a2b567e0fa134945d7f3,3994,Record of Lodoss War: Chronicles of the Heroic Knight,3.58,7
65d0a2b567e0fa134945d7f4,3995,STARMYU OVA,3.58,4
65d0a2b567e0fa134945d7f5,3996,Fullmetal Alchemist: The Sacred Star of Milos Specials,3.58,4
65d0a2b567e0fa134945d7f6,3997,Doki Doki School Hours Specials,3.58,5
65d0a2b567e0fa134945d7f7,3998,"The Familiar of Zero: ""Rondo"" of Princesses Picture Drama",3.58,5
65d0a2b567e0fa134945d7f8,3999,Gingitsune: Messenger Fox of the Gods,3.58,6
65d0a2b567e0fa134945d7f9,4000,Midnight occult civil servants,3.58,10
65d0a2b667e0fa134945d7fa,4001,Mobile Suit Gundam SEED: After Phase: In the Valley of Stars,3.58,4
65d0a2b667e0fa134945d7fb,4002,Sangokushi Daisanbu Harukanaru Taichi,3.58,5
65d0a2b667e0fa134945d7fc,4003,Black Cat Special,3.58,2
65d0a2b667e0fa134945d7fd,4004,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,3.58,4
65d0a2b667e0fa134945d7fe,4005,Eve: We're Still Underground,3.58,5
65d0a2b667e0fa134945d7ff,4006,Majestic Prince,3.58,8
65d0a2b667e0fa134945d800,4007,Shakugan no Shana Specials,3.58,5
65d0a2b667e0fa134945d801,4008,Tatsumi,3.58,4
65d0a2b667e0fa134945d802,4009,Cooking with Valkyries Spring Festival Special,3.58,6
65d0a2b667e0fa134945d803,4010,Karl to Fushigi na Tou,3.58,6
65d0a2b667e0fa134945d804,4011,Kurousa-P: Senbonzakura,3.58,1
65d0a2b667e0fa134945d805,4012,Sekishoku Elegy,3.58,3
65d0a2b667e0fa134945d806,4013,Shin Dokonjou Gaeru,3.58,3
65d0a2b667e0fa134945d807,4014,Tetsujin 28-gou (2004),3.58,7
65d0a2b667e0fa134945d808,4015,Orenchi no Furo Jijou,3.58,8
65d0a2b667e0fa134945d809,4016,Planet With,3.58,7
65d0a2b667e0fa134945d80a,4017,Gohan Suki,3.58,3
65d0a2b667e0fa134945d80b,4018,Ttori wa Zeta Robot,3.58,5
65d0a2b667e0fa134945d80c,4019,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,3.58,3
65d0a2b667e0fa134945d80d,4020,Piercing I,3.58,2
65d0a2b667e0fa134945d80e,4021,Yu-Gi-Oh! Duel Monsters: Battle City Special,3.58,6
65d0a2b667e0fa134945d80f,4022,Tezuka Osamu Monogatari: Boku wa Son Gokuu,3.58,3
65d0a2b667e0fa134945d810,4023,Negima!? Haru Special!?,3.58,6
65d0a2b667e0fa134945d811,4024,Mar,3.58,7
65d0a2b667e0fa134945d812,4025,UFO Robo Grendizer,3.58,6
65d0a2b667e0fa134945d813,4026,Hime-chan no Ribbon,3.58,8
65d0a2b667e0fa134945d814,4027,Mukashi Mukashi Momotarou,3.58,5
65d0a2b667e0fa134945d815,4028,Perrine Monogatari,3.58,7
65d0a2b667e0fa134945d816,4029,Casshern Sins,3.58,5
65d0a2b667e0fa134945d817,4030,Dragon Ball Z Movie 5: Cooler's Revenge,3.58,8
65d0a2b667e0fa134945d818,4031,CIEL: Mado wo Akete,3.58,1
65d0a2b667e0fa134945d819,4032,Haiyore! Nyaruko-san,3.58,12
65d0a2b667e0fa134945d81a,4033,Tales of HR,3.58,4
65d0a2b667e0fa134945d81b,4034,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,3.58,3
65d0a2b667e0fa134945d81c,4035,Those Who Hunt Elves II,3.57,9
65d0a2b667e0fa134945d81d,4036,CB Chara Go Nagai World,3.57,11
65d0a2b667e0fa134945d81e,4037,Atashinchi,3.57,6
65d0a2b667e0fa134945d81f,4038,Bucchigiri,3.57,6
65d0a2b667e0fa134945d820,4039,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,3.57,5
65d0a2b667e0fa134945d821,4040,Shi Wan Ge Leng Xiaohua Movie,3.57,2
65d0a2b667e0fa134945d822,4041,Disney: Twisted-Wonderland 1-shuunen Kinen PV,3.57,4
65d0a2b667e0fa134945d823,4042,Digimon Adventure Memorial Story Project,3.57,5
65d0a2b667e0fa134945d824,4043,Munto 2: Beyond the Walls of Time,3.57,5
65d0a2b667e0fa134945d825,4044,Toufu Kozou,3.57,7
65d0a2b667e0fa134945d826,4045,Shoukoushi Cedie Specials,3.57,8
65d0a2b667e0fa134945d827,4046,Legend of Basara,3.57,7
65d0a2b667e0fa134945d828,4047,Eve: Outsider,3.57,1
65d0a2b667e0fa134945d829,4048,Free! Timeless Medley: Yakusoku - Character Butai Aisatsu,3.57,2
65d0a2b667e0fa134945d82a,4049,Captain Harlock: Mystery of the Arcadia,3.57,10
65d0a2b667e0fa134945d82b,4050,Dorohedoro: Ma no Omake,3.57,8
65d0a2b667e0fa134945d82c,4051,Chima: Arifureta Itsuka,3.57,1
65d0a2b667e0fa134945d82d,4052,Farewell to Space Battleship Yamato: In the Name of Love,3.57,5
65d0a2b667e0fa134945d82e,4053,Genshiken: Second Generation OVA,3.57,8
65d0a2b667e0fa134945d82f,4054,Dragon Ball Z Movie 10: Broly - Second Coming,3.57,7
65d0a2b667e0fa134945d830,4055,Lemon Angel YJ-ban,3.57,6
65d0a2b667e0fa134945d831,4056,Chichi to Ko,3.57,1
65d0a2b667e0fa134945d832,4057,Rockman.EXE Beast+,3.57,2
65d0a2b667e0fa134945d833,4058,Black Clover: Jump Festa 2016 Special,3.57,6
65d0a2b667e0fa134945d834,4059,Genki Bakuhatsu Ganbaruger,3.57,4
65d0a2b667e0fa134945d835,4060,Green Days: Dinosaur and I,3.57,2
65d0a2b667e0fa134945d836,4061,Wojia Da Shixiong Shi Ge Fanpai,3.57,6
65d0a2b667e0fa134945d837,4062,Toriko: Barbarian Ivy wo Hokaku Seyo!,3.57,7
65d0a2b667e0fa134945d838,4063,The Perfect Insider,3.57,5
65d0a2b667e0fa134945d839,4064,Digimon Adventure 02 Movie: Diaboromon Strikes Back,3.57,5
65d0a2b667e0fa134945d83a,4065,Tenjho Tenge: The Past Chapter,3.57,7
65d0a2b667e0fa134945d83b,4066,Crystal Sky of Yesterday,3.57,5
65d0a2b667e0fa134945d83c,4067,Puchimas! Petit Petit [email protected] OVA,3.57,2
65d0a2b667e0fa134945d83d,4068,Detective Conan: Chase the Mysterious Comet Monster!,3.57,1
65d0a2b667e0fa134945d83e,4069,Guilty Crown Kiseki: Reassortment,3.57,6
65d0a2b667e0fa134945d83f,4070,The [email protected]: Cinderella Girls,3.57,4
65d0a2b667e0fa134945d840,4071,Higurashi: When They Cry - Sotsu,3.57,12
65d0a2b667e0fa134945d841,4072,Dash! Kappei,3.57,7
65d0a2b667e0fa134945d842,4073,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,3.57,2
65d0a2b667e0fa134945d843,4074,Thermae Romae x Asahi Shimbun Digital Collaboration,3.57,5
65d0a2b667e0fa134945d844,4075,Hatenkou Yuugi,3.57,5
65d0a2b667e0fa134945d845,4076,Little Polar Bear: Shirokuma-kun Gets on a Ship,3.57,7
65d0a2b667e0fa134945d846,4077,The Story of Mr. Sorry,3.57,2
65d0a2b667e0fa134945d847,4078,Sherlock Hound,3.57,11
65d0a2b667e0fa134945d848,4079,Mobile Suit Gundam SEED C.E.73: Stargazer,3.57,5
65d0a2b667e0fa134945d849,4080,Gintama x Monster Strike,3.57,12
65d0a2b667e0fa134945d84a,4081,Steins;Gate 0: Valentine's of Crystal Polymorphism -Bittersweet Intermedio-,3.57,4
65d0a2b667e0fa134945d84b,4082,Dixie Flatline: Just Be Friends,3.57,1
65d0a2b667e0fa134945d84c,4083,Manbo-P: Irokoizata wa Subete Sakuzu de Kaiketsu Kanou Aru Koto no Shoumei,3.57,3
65d0a2b667e0fa134945d84d,4084,Narara Superboard,3.57,4
65d0a2b667e0fa134945d84e,4085,H2O: Footprints in the Sand,3.57,16
65d0a2b667e0fa134945d84f,4086,Dorami-chan: A Blue Straw Hat,3.57,2
65d0a2b667e0fa134945d850,4087,"Sing ""Yesterday"" for Me",3.57,10
65d0a2b667e0fa134945d851,4088,Yu Yu Hakusho: The Movie,3.57,4
65d0a2b667e0fa134945d852,4089,Atashinchi 3D Movie: Jounetsu no Chou Chounouryoku Haha Daibousou,3.57,5
65d0a2b667e0fa134945d853,4090,"Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note - A Grave Keeper, a Cat, and a Mage",3.57,5
65d0a2b667e0fa134945d854,4091,Mahjong Hishouden: Naki no Ryuu,3.57,6
65d0a2b667e0fa134945d855,4092,Gan Gan Ganko-chan,3.57,11
65d0a2b667e0fa134945d856,4093,Gundam Build Divers Re:RISE,3.57,6
65d0a2b667e0fa134945d857,4094,Gosenzo-sama Banbanzai!,3.57,7
65d0a2b667e0fa134945d858,4095,Gan Gan Ganko-chan 2nd Season,3.57,9
65d0a2b667e0fa134945d859,4096,"Why the Hell are You Here, Teacher!? Thirteenth Period",3.57,6
65d0a2b667e0fa134945d85a,4097,Ranpou,3.57,2
65d0a2b667e0fa134945d85b,4098,Kaiketsu Zorori Movie 4: ZZ no Himitsu,3.57,8
65d0a2b667e0fa134945d85c,4099,EGOIST: Eiyuu Unmei no Uta,3.57,4
65d0a2b667e0fa134945d85d,4100,A Town Where You Live: Tasogare Kousaten,3.57,5
65d0a2b667e0fa134945d85e,4101,Mahoujin Guru Guru Doki Doki Legend,3.57,6
65d0a2b667e0fa134945d85f,4102,Saki: Episode of Side A,3.57,9
65d0a2b667e0fa134945d860,4103,Captain The Movie,3.57,5
65d0a2b667e0fa134945d861,4104,Running Boy: Star Soldier no Himitsu,3.57,2
65d0a2b667e0fa134945d862,4105,Harbor Tale,3.57,5
65d0a2b667e0fa134945d863,4106,Trusty Ginjiro,3.57,4
65d0a2b667e0fa134945d864,4107,Robotech: The Shadow Chronicles,3.57,7
65d0a2b667e0fa134945d865,4108,Shin Koihime Musou: Otome Tairan,3.57,7
65d0a2b667e0fa134945d866,4109,Gorillaman,3.57,4
65d0a2b667e0fa134945d867,4110,Revue Starlight: Rondo Rondo Rondo,3.57,8
65d0a2b667e0fa134945d868,4111,Oh! Edo Rocket,3.57,5
65d0a2b667e0fa134945d869,4112,Haiyore! Nyaruko-san W OVA,3.57,10
65d0a2b667e0fa134945d86a,4113,Onegai My Melody Kirara,3.57,4
65d0a2b667e0fa134945d86b,4114,Da Capo if,3.57,4
65d0a2b667e0fa134945d86c,4115,Anata wo Zutto Aishiteru,3.57,7
65d0a2b667e0fa134945d86d,4116,Brothers Conflict OVA,3.57,5
65d0a2b667e0fa134945d86e,4117,Spiral,3.57,5
65d0a2b667e0fa134945d86f,4118,Psychic Squad,3.57,6
65d0a2b667e0fa134945d870,4119,Gag Manga Biyori 2,3.57,7
65d0a2b667e0fa134945d871,4120,Ninjaman Ippei,3.57,5
65d0a2b667e0fa134945d872,4121,Jing: King of Bandits,3.57,8
65d0a2b667e0fa134945d873,4122,Natsume Yuujinchou × Kumamoto-ken: Hitoyoshi/Kuma de no Yasashii Jikan,3.57,7
65d0a2b667e0fa134945d874,4123,The Lighthouse,3.57,6
65d0a2b667e0fa134945d875,4124,Samurai Harem: Asu no Yoichi,3.57,8
65d0a2b667e0fa134945d876,4125,Urusei Yatsura Movie 3: Remember My Love,3.57,7
65d0a2b667e0fa134945d877,4126,Mafumafu: Onnanoko ni Naritai,3.57,1
65d0a2b667e0fa134945d878,4127,Kunimatsu-sama no Otoridai,3.57,5
65d0a2b667e0fa134945d879,4128,The Thousand Musketeers OVA,3.57,3
65d0a2b667e0fa134945d87a,4129,Bakugan: Geogan Rising,3.57,2
65d0a2b667e0fa134945d87b,4130,Show By Rock!!#,3.57,4
65d0a2b667e0fa134945d87c,4131,Ikoku Irokoi Romantan,3.57,12
65d0a2b667e0fa134945d87d,4132,Lupin III: Green vs Red,3.57,3
65d0a2b667e0fa134945d87e,4133,Turn A Gundam,3.57,6
65d0a2b667e0fa134945d87f,4134,The Gymnastics Samurai,3.57,4
65d0a2b667e0fa134945d880,4135,Taisho Baseball Girls,3.57,5
65d0a2b667e0fa134945d881,4136,Lupin III Special 26: Italian Game,3.57,6
65d0a2b667e0fa134945d882,4137,Armitage III,3.57,7
65d0a2b667e0fa134945d883,4138,Shinkansen Henkei Robo Shinkalion Z,3.57,6
65d0a2b667e0fa134945d884,4139,Legends of the Dark King: A Fist of the North Star Story,3.57,7
65d0a2b667e0fa134945d885,4140,Our Home's Fox Deity,3.57,6
65d0a2b667e0fa134945d886,4141,Momokuri,3.57,6
65d0a2b667e0fa134945d887,4142,The Comic Artist and His Assistants Specials,3.57,9
65d0a2b667e0fa134945d888,4143,Hells Angels,3.57,12
65d0a2b667e0fa134945d889,4144,Pretty Cure Miracle Leap Movie: Minna to Fushigi na 1-nichi,3.57,5
65d0a2b667e0fa134945d88a,4145,Ikiteirutte Subarashii!,3.57,1
65d0a2b667e0fa134945d88b,4146,Hua Jianghu Zhi Buliang Ren,3.57,7
65d0a2b667e0fa134945d88c,4147,Maroko,3.57,8
65d0a2b667e0fa134945d88d,4148,Takuto: No.2,3.57,1
65d0a2b667e0fa134945d88e,4149,Sou Xuan Lu Zhi Chen Ling Ji,3.57,5
65d0a2b667e0fa134945d88f,4150,Town Workers,3.57,3
65d0a2b667e0fa134945d890,4151,DAOKO: Boku (Re-Arrange),3.57,1
65d0a2b667e0fa134945d891,4152,My Name is Elite☆,3.57,1
65d0a2b667e0fa134945d892,4153,Hell's Paradise: Jigokuraku PV,3.57,4
65d0a2b667e0fa134945d893,4154,Photon: The Idiot Adventures,3.57,8
65d0a2b667e0fa134945d894,4155,Resident Evil: Degeneration,3.57,8
65d0a2b667e0fa134945d895,4156,Pokemon Black Version 2 and White Version 2,3.57,7
65d0a2b667e0fa134945d896,4157,Cute High Earth Defense Club LOVE! LOVE! LOVE!,3.57,7
65d0a2b667e0fa134945d897,4158,"Final Fantasy VII: On the Way to a Smile, Episode: Denzel",3.57,4
65d0a2b667e0fa134945d898,4159,Mahou Tsukai Sally 2,3.57,8
65d0a2b667e0fa134945d899,4160,Scryed Alteration I: Tao,3.57,5
65d0a2b667e0fa134945d89a,4161,Dan Fumi no Ohanashi Channel,3.57,3
65d0a2b667e0fa134945d89b,4162,Aoi Kioku: Manmou Kaitaku to Shounen-tachi,3.57,6
65d0a2b667e0fa134945d89c,4163,Kawauso Labo,3.57,5
65d0a2b667e0fa134945d89d,4164,Tears to Tiara,3.57,10
65d0a2b667e0fa134945d89e,4165,Antarctic Penguin Colors,3.57,3
65d0a2b667e0fa134945d89f,4166,Yattokame Tanteidan,3.57,2
65d0a2b667e0fa134945d8a0,4167,Iria: Zeiram The Animation,3.56,4
65d0a2b667e0fa134945d8a1,4168,Junlin Chengxia,3.56,4
65d0a2b667e0fa134945d8a2,4169,Oyayubi Hime (1981),3.56,4
65d0a2b667e0fa134945d8a3,4170,Malta no Kamishibai,3.56,7
65d0a2b667e0fa134945d8a4,4171,Golgo 13,3.56,13
65d0a2b667e0fa134945d8a5,4172,Burning Village,3.56,2
65d0a2b667e0fa134945d8a6,4173,David gwa Goliath,3.56,5
65d0a2b667e0fa134945d8a7,4174,Dasshutsu Gasshapon,3.56,6
65d0a2b667e0fa134945d8a8,4175,Maho-Yome,3.56,3
65d0a2b667e0fa134945d8a9,4176,Cybersix,3.56,8
65d0a2b667e0fa134945d8aa,4177,Fafner Exodus,3.56,8
65d0a2b667e0fa134945d8ab,4178,Si Ling Bianma: Zhi Shijie Caozong Zhe Recap,3.56,6
65d0a2b667e0fa134945d8ac,4179,Chou Hatsumei Boy Kanipan,3.56,3
65d0a2b667e0fa134945d8ad,4180,Shin Dokonjou Gaeru: Dokonjou Yumemakura,3.56,3
65d0a2b667e0fa134945d8ae,4181,High-Rise Invasion,3.56,17
65d0a2b667e0fa134945d8af,4182,Touch: Cross Road - Kaze no Yukue,3.56,7
65d0a2b667e0fa134945d8b0,4183,Karneval Specials,3.56,4
65d0a2b667e0fa134945d8b1,4184,King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,3.56,3
